timestamp,interaction_id,csat,ies,complaints,aht_seconds,hold_time_seconds,transfers,channel,language,queue
2025-06-19T17:04:24Z,tra_2165,4.7,84.5,0,378,0,0,email,en,support
2025-06-10T14:38:56Z,tra_2166,3.7,74.4,0,299,13,0,voice,de,billing
2025-01-14T16:59:46Z,tra_2167,3.8,83.6,0,334,15,0,chat,es,support
2025-07-05T14:32:21Z,tra_2168,4.0,90.4,1,289,8,0,chat,en,billing
2025-06-29T12:20:00Z,tra_2169,4.6,82.6,0,282,22,1,voice,es,sales
2025-05-18T15:39:55Z,tra_2170,4.6,70.5,0,234,39,0,voice,en,billing
2025-04-20T09:14:19Z,tra_2171,3.4,78.6,0,284,46,0,voice,de,support
2025-06-25T14:24:18Z,tra_2172,4.4,86.0,1,392,49,1,voice,es,sales
2025-04-22T11:21:24Z,tra_2173,3.7,85.5,0,343,16,0,voice,es,sales
2025-01-22T09:51:28Z,tra_2174,3.4,82.3,0,120,33,0,voice,en,support
2025-05-28T13:30:59Z,tra_2175,3.9,78.8,0,407,44,0,voice,en,billing
2025-02-02T10:00:14Z,tra_2176,4.6,74.6,0,294,27,0,chat,es,billing
2025-03-17T11:24:33Z,tra_2177,3.3,80.4,0,322,39,0,email,en,sales
2025-03-13T08:36:37Z,tra_2178,3.9,77.0,0,176,34,0,voice,en,sales
2025-01-05T15:14:47Z,tra_2179,3.2,85.8,0,178,14,0,voice,es,support
2025-02-13T10:42:58Z,tra_2180,3.9,67.5,0,435,12,1,voice,en,support
2025-02-04T11:17:53Z,tra_2181,4.2,79.1,0,240,13,1,chat,en,support
2025-01-29T16:53:55Z,tra_2182,4.7,63.0,0,395,39,0,chat,es,billing
2025-05-26T13:07:39Z,tra_2183,3.5,86.6,0,435,60,1,chat,en,support
2025-07-03T08:40:36Z,tra_2184,4.3,89.5,0,298,24,0,voice,es,support
2025-01-14T11:14:31Z,tra_2185,4.2,84.6,1,162,58,0,voice,fr,support
2025-03-06T12:16:05Z,tra_2186,4.4,95.9,0,206,0,1,voice,en,billing
2025-07-04T17:20:16Z,tra_2187,2.2,25.3,3,767,164,4,chat,en,support
2025-02-02T10:50:14Z,tra_2188,4.2,71.5,0,357,43,0,email,en,billing
2025-05-01T08:34:29Z,tra_2189,4.2,94.1,0,249,7,1,chat,en,sales
2025-02-03T15:23:15Z,tra_2190,3.8,85.9,0,258,28,0,voice,en,billing
2025-04-30T11:07:23Z,tra_2191,4.3,70.0,0,362,43,0,voice,en,support
2025-04-08T12:45:39Z,tra_2192,1.9,47.8,2,704,129,3,voice,en,sales
2025-03-20T08:03:53Z,tra_2193,4.0,79.5,0,422,29,1,chat,en,support
2025-02-12T14:58:09Z,tra_2194,4.3,79.0,0,259,13,0,voice,de,support
2025-04-03T10:06:53Z,tra_2195,3.8,80.1,0,356,43,0,email,en,support
2025-04-23T08:54:15Z,tra_2196,4.2,73.9,0,363,19,0,chat,en,billing
2025-04-14T14:36:35Z,tra_2197,4.0,81.7,0,242,18,0,email,de,support
2025-04-03T13:45:33Z,tra_2198,5.0,68.2,0,423,52,0,voice,es,billing
2025-04-10T17:58:39Z,tra_2199,4.3,68.0,1,282,49,1,voice,de,support
2025-06-16T15:46:17Z,tra_2200,3.5,58.3,0,430,43,0,voice,en,support
2025-04-30T08:12:26Z,tra_2201,3.3,85.4,0,252,48,0,email,en,support
2025-04-14T16:09:29Z,tra_2202,4.3,72.6,0,280,59,0,chat,en,billing
2025-06-17T17:27:16Z,tra_2203,3.8,63.9,0,414,42,0,chat,en,billing
2025-02-09T15:41:21Z,tra_2204,4.1,89.6,0,435,60,1,voice,fr,support
2025-06-17T12:04:35Z,tra_2205,3.9,79.4,0,364,58,0,voice,de,support
2025-04-26T16:25:53Z,tra_2206,4.8,70.4,0,391,54,0,voice,en,support
2025-04-19T14:22:12Z,tra_2207,5.0,78.8,0,341,31,0,voice,es,billing
2025-05-08T09:00:13Z,tra_2208,4.4,57.4,0,263,19,0,chat,es,billing
2025-02-12T09:52:45Z,tra_2209,4.9,88.9,0,488,45,0,voice,en,billing
2025-06-03T15:57:22Z,tra_2210,3.2,86.6,0,283,26,0,voice,es,support
2025-07-05T16:37:36Z,tra_2211,3.4,68.3,0,275,22,0,chat,en,billing
2025-03-22T16:15:40Z,tra_2212,4.1,76.0,0,347,12,0,chat,en,support
2025-01-24T11:05:42Z,tra_2213,4.2,86.1,0,444,20,0,chat,es,support
2025-03-11T12:20:44Z,tra_2214,3.4,74.8,0,335,1,0,chat,es,billing
2025-04-04T10:02:51Z,tra_2215,4.1,74.3,1,352,6,0,voice,en,support
2025-03-17T17:14:08Z,tra_2216,4.0,80.7,0,309,35,0,voice,en,support
2025-02-18T08:25:37Z,tra_2217,4.3,70.5,0,342,14,0,voice,fr,billing
2025-01-28T16:07:21Z,tra_2218,3.9,90.2,0,355,7,1,chat,es,support
2025-02-03T15:39:20Z,tra_2219,4.2,74.4,0,350,38,0,chat,es,support
2025-05-26T09:55:45Z,tra_2220,3.8,66.2,0,262,37,0,voice,en,support
2025-05-30T10:24:19Z,tra_2221,5.0,82.5,0,202,34,1,voice,en,support
2025-03-29T09:54:27Z,tra_2222,4.0,64.6,0,468,56,0,voice,en,support
2025-04-23T14:57:59Z,tra_2223,4.5,89.6,0,416,40,0,voice,en,support
2025-03-31T12:20:52Z,tra_2224,4.5,81.9,1,280,73,1,chat,en,billing
2025-04-29T14:30:14Z,tra_2225,4.2,82.8,0,311,14,1,voice,en,billing
2025-01-16T12:57:58Z,tra_2226,2.7,48.9,3,734,158,3,chat,en,billing
2025-03-22T11:05:08Z,tra_2227,4.0,73.0,0,223,6,0,email,en,billing
2025-05-03T14:18:51Z,tra_2228,3.1,68.3,0,354,45,0,voice,en,support
2025-02-02T16:06:38Z,tra_2229,4.3,60.6,0,281,83,0,chat,fr,support
2025-04-05T14:01:31Z,tra_2230,3.4,62.5,0,253,73,0,voice,en,billing
2025-06-02T08:24:21Z,tra_2231,4.0,79.4,0,195,36,1,voice,en,billing
2025-03-18T08:27:38Z,tra_2232,4.5,80.3,0,277,17,0,chat,en,billing
2025-06-26T16:01:55Z,tra_2233,3.9,91.1,0,398,77,0,voice,en,billing
2025-03-12T16:25:32Z,tra_2234,5.0,71.0,0,184,35,0,chat,es,support
2025-06-18T11:12:57Z,tra_2235,3.6,79.0,0,284,40,0,voice,en,billing
2025-01-29T17:25:19Z,tra_2236,4.2,86.9,0,323,21,1,voice,en,billing
2025-01-02T09:50:04Z,tra_2237,4.4,96.8,0,458,5,1,voice,de,support
2025-07-11T09:03:35Z,tra_2238,3.3,54.8,1,793,112,3,voice,en,billing
2025-01-16T17:35:39Z,tra_2239,3.7,73.0,0,338,12,0,chat,de,support
2025-06-09T08:39:37Z,tra_2240,4.2,77.4,0,265,31,1,email,de,billing
2025-03-27T16:13:26Z,tra_2241,3.4,91.8,0,349,70,0,chat,es,support
2025-04-24T13:10:47Z,tra_2242,4.0,83.5,0,209,12,0,voice,es,billing
2025-04-05T11:41:37Z,tra_2243,4.2,69.8,0,365,51,0,voice,es,billing
2025-03-27T12:15:20Z,tra_2244,4.9,76.0,0,275,27,0,chat,en,sales
2025-03-12T10:24:46Z,tra_2245,4.3,72.3,0,481,5,0,chat,fr,support
2025-05-29T10:51:23Z,tra_2246,3.8,78.0,0,387,13,0,voice,en,support
2025-04-22T08:32:41Z,tra_2247,4.8,87.2,0,433,37,0,voice,de,support
2025-05-23T17:31:33Z,tra_2248,3.9,88.7,0,355,34,0,voice,en,billing
2025-04-28T17:58:59Z,tra_2249,4.6,75.1,0,266,19,0,voice,en,billing
2025-06-12T15:07:57Z,tra_2250,4.4,85.3,0,232,25,0,chat,en,billing
2025-04-21T12:08:20Z,tra_2251,3.9,62.8,0,298,25,0,email,en,support
2025-03-15T12:38:22Z,tra_2252,4.5,77.7,0,503,11,0,voice,en,support
2025-06-01T17:58:16Z,tra_2253,4.8,80.4,0,167,11,0,voice,es,billing
2025-05-23T17:22:09Z,tra_2254,4.3,76.2,0,262,34,0,email,en,billing
2025-05-29T17:20:52Z,tra_2255,4.7,85.1,0,205,22,0,voice,en,billing
2025-06-11T11:25:19Z,tra_2256,4.1,65.2,0,229,0,1,chat,de,support
2025-04-24T16:15:17Z,tra_2257,1.9,47.6,4,691,165,3,voice,en,billing
2025-07-02T10:57:40Z,tra_2258,4.8,73.4,0,311,41,0,voice,en,billing
2025-01-15T12:05:30Z,tra_2259,4.0,79.1,0,408,27,0,chat,es,billing
2025-02-17T17:49:28Z,tra_2260,4.3,78.6,0,351,34,0,voice,en,billing
2025-03-13T12:17:40Z,tra_2261,3.2,53.8,0,241,43,1,chat,fr,support
2025-03-16T17:37:34Z,tra_2262,3.4,84.0,0,336,36,0,chat,en,support
2025-04-11T12:58:57Z,tra_2263,3.2,59.1,1,863,124,2,chat,en,support
2025-03-04T11:46:51Z,tra_2264,4.2,93.1,0,194,22,0,chat,en,support
2025-01-15T09:48:17Z,tra_2265,5.0,81.9,0,368,24,0,voice,en,support
2025-06-24T17:18:17Z,tra_2266,5.0,87.5,0,279,0,0,email,fr,support
2025-04-09T15:07:42Z,tra_2267,4.2,97.8,0,316,30,0,voice,en,billing
2025-06-12T13:18:19Z,tra_2268,4.7,77.8,1,297,34,0,chat,de,support
2025-02-10T16:09:51Z,tra_2269,4.0,81.8,0,299,37,1,voice,en,support
2025-02-07T12:35:44Z,tra_2270,4.1,68.2,0,354,4,0,voice,en,billing
2025-05-25T15:37:43Z,tra_2271,3.5,79.4,0,234,42,0,voice,en,support
2025-07-20T14:23:20Z,tra_2272,3.4,50.6,1,847,155,2,voice,en,billing
2025-03-13T08:22:58Z,tra_2273,4.1,80.8,0,211,45,0,chat,de,support
2025-06-11T11:13:54Z,tra_2274,3.8,81.9,0,342,68,0,email,en,billing
2025-04-09T11:18:12Z,tra_2275,4.2,90.5,0,165,46,0,voice,es,sales
2025-03-26T14:41:50Z,tra_2276,3.9,80.5,0,157,27,0,chat,es,sales
2025-06-12T08:56:06Z,tra_2277,4.7,67.5,0,171,15,0,email,fr,billing
2025-03-30T12:36:59Z,tra_2278,4.5,88.3,1,344,6,1,voice,en,support
2025-05-06T09:29:47Z,tra_2279,4.5,82.7,0,331,28,0,voice,en,billing
2025-04-07T11:15:03Z,tra_2280,5.0,77.9,0,267,33,0,voice,en,billing
2025-01-10T14:26:09Z,tra_2281,4.1,82.6,0,255,12,0,voice,en,sales
2025-01-14T11:34:09Z,tra_2282,4.1,59.8,0,366,21,0,voice,en,billing
2025-05-04T10:34:14Z,tra_2283,4.6,79.6,0,418,5,0,chat,es,billing
2025-04-16T14:15:31Z,tra_2284,3.2,70.7,0,307,17,0,voice,es,billing
2025-01-30T16:01:34Z,tra_2285,4.4,84.2,0,284,57,1,voice,en,billing
2025-02-19T10:41:00Z,tra_2286,4.5,80.2,0,305,26,0,chat,es,support
2025-06-27T13:26:13Z,tra_2287,3.7,77.6,0,410,41,0,voice,en,billing
2025-03-19T16:53:34Z,tra_2288,4.3,89.8,0,241,54,1,email,es,billing
2025-04-06T09:20:59Z,tra_2289,4.3,79.5,0,256,48,1,chat,es,billing
2025-05-25T10:47:02Z,tra_2290,3.8,89.2,1,256,22,0,voice,de,billing
2025-01-30T12:44:50Z,tra_2291,4.0,77.6,0,197,23,0,voice,es,support
2025-05-25T09:39:17Z,tra_2292,3.7,85.6,0,344,29,0,chat,es,support
2025-01-14T08:38:20Z,tra_2293,3.7,82.3,0,399,17,0,voice,en,billing
2025-01-27T12:02:48Z,tra_2294,5.0,82.7,0,269,8,0,chat,es,support
2025-03-22T10:03:08Z,tra_2295,4.5,66.5,0,420,50,0,email,en,billing
2025-05-09T10:12:25Z,tra_2296,4.3,78.4,0,252,17,0,chat,en,support
2025-06-25T08:25:30Z,tra_2297,3.6,88.7,0,265,46,0,voice,en,support
2025-01-06T16:10:55Z,tra_2298,4.1,82.7,0,346,47,0,chat,de,support
2025-07-05T10:52:41Z,tra_2299,4.2,82.4,0,263,32,0,voice,en,support
2025-02-10T15:13:50Z,tra_2300,4.4,76.0,1,250,58,0,chat,en,support
2025-02-27T08:34:30Z,tra_2301,4.4,97.6,0,362,50,1,chat,en,support
2025-04-19T12:30:40Z,tra_2302,4.2,80.1,1,241,41,0,chat,fr,support
2025-01-05T16:03:58Z,tra_2303,3.7,78.9,0,318,28,0,chat,en,billing
2025-01-11T13:03:23Z,tra_2304,4.3,73.1,0,286,7,0,voice,en,billing
2025-05-03T12:03:21Z,tra_2305,3.7,79.4,0,388,16,0,chat,es,billing
2025-06-30T12:52:47Z,tra_2306,4.8,94.7,0,286,15,0,email,de,support
2025-01-11T12:29:18Z,tra_2307,3.8,75.4,0,376,89,0,chat,en,support
2025-06-16T10:40:51Z,tra_2308,2.8,40.2,1,847,178,4,chat,fr,billing
2025-06-27T13:44:10Z,tra_2309,4.2,70.3,0,185,56,0,voice,en,billing
2025-05-12T10:01:58Z,tra_2310,3.8,72.5,0,351,60,0,chat,de,billing
2025-02-05T11:46:12Z,tra_2311,4.5,84.2,0,227,28,1,voice,es,sales
2025-05-22T12:18:36Z,tra_2312,4.5,75.2,1,398,69,0,email,es,support
2025-05-09T13:46:00Z,tra_2313,4.6,87.9,0,316,39,0,voice,fr,billing
2025-06-14T10:53:31Z,tra_2314,4.2,96.9,0,269,48,0,chat,es,sales
2025-04-27T15:50:20Z,tra_2315,5.0,82.1,0,352,39,0,chat,en,billing
2025-04-28T11:54:25Z,tra_2316,3.8,74.1,0,382,50,0,chat,en,support
2025-04-04T12:56:33Z,tra_2317,3.6,70.7,0,254,7,0,email,en,sales
2025-01-19T08:45:09Z,tra_2318,4.9,79.4,0,322,6,1,chat,en,billing
2025-02-12T14:53:25Z,tra_2319,4.5,77.1,0,307,53,0,chat,en,support
2025-01-20T16:49:58Z,tra_2320,4.1,66.0,0,374,34,0,voice,es,support
2025-04-24T16:29:15Z,tra_2321,4.2,100.0,1,320,21,0,chat,es,support
2025-01-30T15:43:09Z,tra_2322,3.5,84.8,0,233,60,0,voice,en,support
2025-01-27T16:02:21Z,tra_2323,4.3,84.8,0,271,12,1,chat,fr,support
2025-03-05T12:28:34Z,tra_2324,4.3,76.5,0,261,20,0,voice,en,support
2025-06-30T08:34:18Z,tra_2325,3.9,100.0,0,297,9,0,email,en,billing
2025-06-03T15:03:04Z,tra_2326,4.2,84.5,0,230,63,0,voice,en,billing
2025-04-14T17:05:02Z,tra_2327,3.7,87.0,0,324,7,1,voice,en,billing
2025-03-03T12:30:20Z,tra_2328,4.3,77.0,0,393,53,0,voice,en,billing
2025-02-17T17:39:43Z,tra_2329,5.0,72.8,0,182,46,0,voice,de,billing
2025-02-11T14:38:21Z,tra_2330,4.3,78.2,0,251,59,0,email,en,support
2025-04-03T12:58:58Z,tra_2331,4.1,67.5,0,302,41,0,voice,en,billing
2025-06-25T10:11:16Z,tra_2332,4.3,80.1,0,337,46,0,voice,de,billing
2025-01-22T16:41:48Z,tra_2333,3.8,61.2,0,211,28,0,chat,es,billing
2025-04-14T16:38:42Z,tra_2334,4.5,92.8,1,356,45,0,voice,en,billing
2025-03-29T08:51:37Z,tra_2335,4.1,92.9,0,391,54,0,email,en,support
2025-05-13T15:35:32Z,tra_2336,4.0,72.8,0,292,14,0,voice,fr,sales
2025-03-30T11:29:03Z,tra_2337,4.7,81.1,1,529,32,0,email,de,support
2025-02-13T15:28:49Z,tra_2338,3.5,84.2,0,272,68,0,voice,en,billing
2025-03-28T14:23:54Z,tra_2339,3.6,83.1,0,407,45,0,voice,en,support
2025-02-12T16:41:28Z,tra_2340,3.5,81.8,0,325,41,0,voice,en,support
2025-04-19T08:12:48Z,tra_2341,3.3,100.0,0,384,58,0,email,es,support
2025-01-06T13:59:01Z,tra_2342,5.0,84.7,0,168,39,1,voice,fr,billing
2025-02-28T11:12:55Z,tra_2343,3.8,68.5,0,342,27,0,chat,en,billing
2025-04-01T11:41:55Z,tra_2344,4.7,73.9,1,341,42,1,email,en,billing
2025-05-03T10:50:17Z,tra_2345,3.6,79.7,0,469,34,0,chat,en,billing
2025-06-09T13:36:44Z,tra_2346,3.9,70.3,1,387,23,0,voice,es,support
2025-06-03T09:02:41Z,tra_2347,3.1,72.6,0,435,45,0,chat,de,billing
2025-06-18T13:23:23Z,tra_2348,4.7,83.8,0,406,37,0,voice,en,billing
2025-01-06T09:50:10Z,tra_2349,5.0,73.1,0,186,17,0,email,es,support
2025-02-26T15:26:01Z,tra_2350,4.6,70.5,0,213,39,0,voice,en,billing
2025-06-20T12:58:04Z,tra_2351,4.1,58.5,0,326,25,0,email,en,billing
2025-03-01T17:06:50Z,tra_2352,4.4,90.2,0,370,18,0,voice,en,billing
2025-05-24T17:09:01Z,tra_2353,3.7,81.3,0,437,29,1,chat,en,sales
2025-05-08T16:30:39Z,tra_2354,4.0,96.9,0,257,0,0,chat,en,support
2025-02-05T17:18:40Z,tra_2355,4.5,75.2,0,319,46,0,voice,fr,billing
2025-03-26T13:47:35Z,tra_2356,4.2,76.6,0,327,79,0,chat,en,support
2025-01-08T12:57:44Z,tra_2357,5.0,86.1,0,431,0,0,voice,fr,support
2025-04-11T11:48:47Z,tra_2358,4.0,72.0,0,146,20,1,chat,es,billing
2025-05-19T09:07:42Z,tra_2359,4.3,70.4,0,385,70,0,chat,en,support
2025-05-26T16:19:38Z,tra_2360,4.5,69.6,0,285,41,0,email,en,billing
2025-06-20T11:12:10Z,tra_2361,4.0,90.2,0,431,22,1,voice,en,support
2025-01-26T15:31:19Z,tra_2362,3.8,84.0,0,365,48,0,voice,en,billing
2025-06-03T15:50:01Z,tra_2363,4.0,72.3,0,349,33,1,chat,en,billing
2025-05-18T15:11:57Z,tra_2364,4.1,88.2,0,160,45,0,email,en,support
2025-03-13T13:13:33Z,tra_2365,4.5,65.3,0,283,0,1,chat,en,billing
2025-04-29T15:06:31Z,tra_2366,4.0,81.8,0,181,36,0,chat,es,billing
2025-02-13T16:52:03Z,tra_2367,3.5,74.9,0,295,48,0,voice,en,billing
2025-02-24T16:23:25Z,tra_2368,4.1,73.2,0,278,22,0,voice,de,billing
2025-05-25T14:18:26Z,tra_2369,4.1,75.3,1,325,47,0,email,en,support
2025-03-17T08:46:19Z,tra_2370,4.7,79.7,0,233,15,0,chat,en,billing
2025-01-22T09:48:24Z,tra_2371,3.8,75.4,0,237,64,0,voice,es,sales
2025-06-21T10:25:53Z,tra_2372,3.4,75.8,0,316,6,0,voice,es,support
2025-02-27T16:50:29Z,tra_2373,3.5,71.5,0,236,17,1,chat,fr,support
2025-04-12T15:55:14Z,tra_2374,4.9,84.3,0,309,54,0,voice,de,billing
2025-02-09T17:28:03Z,tra_2375,4.0,88.4,0,397,35,0,voice,en,billing
2025-01-08T14:13:32Z,tra_2376,4.1,90.9,0,427,25,0,voice,es,sales
2025-04-15T16:27:31Z,tra_2377,4.7,52.4,1,181,26,0,voice,en,billing
2025-03-26T10:10:39Z,tra_2378,4.4,71.4,0,282,31,0,voice,es,support
2025-02-09T12:11:53Z,tra_2379,2.5,83.7,0,281,62,0,chat,en,support
2025-05-20T14:25:13Z,tra_2380,4.8,82.2,1,291,2,0,voice,en,support
2025-04-08T13:23:12Z,tra_2381,4.8,70.4,0,183,2,0,chat,en,billing
2025-01-13T13:28:10Z,tra_2382,3.3,74.7,0,344,20,0,chat,en,billing
2025-02-02T10:39:05Z,tra_2383,4.8,68.9,0,382,52,0,voice,en,billing
2025-04-05T09:02:55Z,tra_2384,4.5,76.0,0,323,24,0,voice,en,sales
2025-02-14T11:09:50Z,tra_2385,3.0,84.1,0,368,53,0,chat,es,billing
2025-05-22T16:38:41Z,tra_2386,4.1,79.7,1,317,25,0,voice,en,support
2025-04-09T10:49:57Z,tra_2387,4.4,60.0,1,235,35,0,voice,de,support
2025-02-15T15:40:28Z,tra_2388,4.2,92.8,0,381,25,0,chat,en,support
2025-01-24T14:07:59Z,tra_2389,4.7,93.5,0,284,29,0,voice,en,billing
2025-03-05T17:22:38Z,tra_2390,4.3,82.6,0,355,47,0,email,en,support
2025-03-13T14:21:16Z,tra_2391,3.8,78.1,0,363,21,0,voice,en,support
2025-04-12T12:00:52Z,tra_2392,3.4,72.0,0,346,9,1,chat,es,support
2025-05-31T16:03:36Z,tra_2393,5.0,74.2,1,414,44,0,chat,en,support
2025-01-18T10:41:23Z,tra_2394,4.2,47.5,0,189,28,0,voice,en,sales
2025-05-12T12:59:45Z,tra_2395,4.1,76.8,0,504,48,0,voice,en,support
2025-02-16T14:05:32Z,tra_2396,5.0,70.1,0,425,45,0,chat,de,billing
2025-04-22T12:32:30Z,tra_2397,3.0,86.2,0,309,5,0,chat,en,support
2025-01-03T16:39:01Z,tra_2398,4.7,74.4,0,397,34,1,voice,en,support
2025-01-28T12:28:09Z,tra_2399,5.0,78.3,0,385,69,0,voice,en,billing
2025-02-05T12:20:29Z,tra_2400,2.7,52.0,1,704,131,3,chat,es,billing
2025-02-03T15:32:14Z,tra_2401,4.5,91.9,0,357,0,0,email,en,support
2025-01-18T12:53:15Z,tra_2402,5.0,73.6,0,134,23,1,email,es,support
2025-03-20T08:47:08Z,tra_2403,4.1,69.1,0,176,49,1,voice,es,billing
2025-06-23T11:13:28Z,tra_2404,4.6,84.5,0,403,54,0,chat,fr,billing
2025-04-01T11:15:06Z,tra_2405,4.2,77.3,0,193,35,0,voice,es,billing
2025-04-18T10:10:58Z,tra_2406,4.2,82.6,1,375,67,0,chat,es,support
2025-06-12T10:50:16Z,tra_2407,4.5,67.6,0,349,16,0,voice,es,billing
2025-02-03T10:46:20Z,tra_2408,3.8,93.4,0,373,44,0,voice,de,billing
2025-03-24T09:30:31Z,tra_2409,4.3,56.2,0,403,23,0,chat,de,billing
2025-05-03T13:39:58Z,tra_2410,1.9,45.5,4,615,146,4,voice,en,billing
2025-03-03T10:16:40Z,tra_2411,4.1,67.6,0,368,20,0,voice,en,support
2025-03-09T08:38:13Z,tra_2412,4.5,80.7,0,243,38,0,voice,en,support
2025-05-24T09:36:56Z,tra_2413,4.6,87.7,0,303,40,0,voice,en,support
2025-05-19T09:06:56Z,tra_2414,4.4,84.6,1,231,0,0,chat,es,billing
2025-04-13T14:58:49Z,tra_2415,5.0,83.5,0,406,35,0,chat,en,support
2025-03-17T11:54:13Z,tra_2416,4.5,77.1,1,293,0,0,chat,fr,billing
2025-02-19T14:08:29Z,tra_2417,4.0,49.0,0,391,49,1,voice,en,billing
2025-01-16T11:26:19Z,tra_2418,3.8,74.1,0,266,37,1,voice,en,billing
2025-04-17T17:09:48Z,tra_2419,5.0,68.0,0,127,32,0,voice,es,billing
2025-02-18T15:51:05Z,tra_2420,5.0,69.6,0,120,21,0,voice,en,billing
2025-04-05T09:31:34Z,tra_2421,5.0,68.0,0,173,7,0,voice,en,support
2025-07-13T15:57:13Z,tra_2422,3.3,46.6,2,647,187,2,voice,en,billing
2025-06-18T14:41:03Z,tra_2423,3.4,85.3,0,292,50,0,chat,es,billing
2025-05-28T17:36:52Z,tra_2424,4.1,79.3,0,365,40,0,email,en,support
2025-03-30T13:16:04Z,tra_2425,4.9,61.7,0,400,19,0,voice,en,sales
2025-05-17T13:05:34Z,tra_2426,5.0,82.6,0,270,21,0,voice,es,billing
2025-05-30T08:53:16Z,tra_2427,4.2,88.2,0,276,45,0,voice,fr,billing
2025-01-24T08:44:13Z,tra_2428,3.5,77.6,0,313,61,0,voice,en,support
2025-06-03T10:45:29Z,tra_2429,3.9,84.5,0,406,37,0,voice,en,billing
2025-02-15T17:27:11Z,tra_2430,4.3,81.4,0,280,42,0,chat,en,sales
2025-02-14T17:51:51Z,tra_2431,3.8,67.1,0,328,39,0,chat,es,billing
2025-04-16T10:23:53Z,tra_2432,3.3,68.9,0,376,5,0,chat,en,support
2025-02-18T08:38:04Z,tra_2433,2.6,43.4,3,705,196,3,voice,es,billing
2025-07-05T09:06:05Z,tra_2434,3.5,82.4,0,189,20,0,voice,es,support
2025-04-03T11:59:25Z,tra_2435,4.9,50.3,0,297,56,0,email,es,support
2025-02-02T17:36:28Z,tra_2436,4.2,75.9,0,260,20,0,voice,en,support
2025-01-05T17:54:51Z,tra_2437,3.4,90.6,0,204,1,0,voice,es,billing
2025-05-25T15:00:48Z,tra_2438,4.5,66.5,0,445,34,0,email,en,sales
2025-02-12T11:22:04Z,tra_2439,3.9,72.2,0,288,38,0,voice,en,support
2025-04-05T11:36:12Z,tra_2440,4.8,71.0,0,323,49,1,voice,en,billing
2025-04-03T10:05:16Z,tra_2441,4.4,79.1,0,357,2,0,chat,en,support
2025-05-23T10:41:37Z,tra_2442,4.2,85.8,0,389,27,0,voice,en,support
2025-05-13T12:15:29Z,tra_2443,3.9,76.3,0,251,1,0,voice,de,billing
2025-04-07T16:51:41Z,tra_2444,4.9,73.5,0,254,53,1,chat,en,support
2025-02-24T12:52:48Z,tra_2445,4.1,73.4,0,299,36,0,chat,en,support
2025-02-07T11:13:55Z,tra_2446,4.5,71.3,0,273,40,0,chat,de,support
2025-06-21T08:39:23Z,tra_2447,2.8,72.7,0,464,27,0,chat,es,billing
2025-04-13T12:16:18Z,tra_2448,4.0,74.1,0,333,40,0,email,en,billing
2025-07-03T10:44:34Z,tra_2449,3.7,70.1,0,176,31,0,email,en,billing
2025-01-20T12:20:45Z,tra_2450,2.3,38.0,3,721,201,4,chat,en,billing
2025-03-31T17:06:27Z,tra_2451,3.1,66.2,0,368,23,0,voice,en,billing
2025-05-26T09:56:54Z,tra_2452,4.7,78.5,0,343,0,0,email,en,support
2025-07-17T12:25:40Z,tra_2453,2.7,55.3,2,773,118,2,voice,fr,support
2025-01-18T11:48:50Z,tra_2454,4.9,82.1,0,316,65,0,chat,en,support
2025-05-18T11:29:51Z,tra_2455,5.0,86.1,1,427,37,0,voice,en,support
2025-03-18T11:54:31Z,tra_2456,4.1,66.7,0,338,14,0,chat,en,support
2025-07-01T09:47:22Z,tra_2457,5.0,70.0,0,225,0,1,voice,en,support
2025-05-31T09:56:02Z,tra_2458,3.9,84.8,0,348,0,1,chat,en,billing
2025-03-11T09:43:43Z,tra_2459,4.3,64.0,0,158,34,0,chat,en,support
2025-01-03T15:07:38Z,tra_2460,4.0,74.8,0,372,9,0,voice,fr,billing
2025-03-02T11:47:05Z,tra_2461,5.0,76.4,0,251,68,0,email,en,billing
2025-04-25T11:48:26Z,tra_2462,3.3,75.9,1,436,25,0,voice,es,support
2025-06-30T14:10:26Z,tra_2463,4.3,98.6,0,244,43,0,email,en,support
2025-01-09T14:53:01Z,tra_2464,4.4,84.7,0,264,55,0,voice,en,billing
2025-06-14T12:14:57Z,tra_2465,4.0,75.6,0,359,55,0,chat,en,support
2025-03-23T13:17:07Z,tra_2466,3.4,84.0,0,325,0,0,voice,de,support
2025-06-21T15:19:02Z,tra_2467,4.2,79.4,0,347,12,0,voice,de,billing
2025-03-16T10:46:40Z,tra_2468,4.7,94.9,0,172,42,0,voice,en,support
2025-05-16T12:46:04Z,tra_2469,4.4,62.4,0,450,37,0,voice,es,billing
2025-03-08T17:50:10Z,tra_2470,4.6,66.6,0,393,39,1,chat,en,billing
2025-03-25T13:18:59Z,tra_2471,3.4,81.9,0,416,36,0,voice,en,support
2025-06-11T14:02:26Z,tra_2472,5.0,78.1,0,358,43,0,chat,es,support
2025-04-07T16:25:20Z,tra_2473,4.1,96.2,0,392,38,1,chat,en,billing
2025-01-11T08:35:57Z,tra_2474,4.2,66.9,0,286,33,0,voice,en,support
2025-03-18T16:37:08Z,tra_2475,3.7,57.4,0,204,50,0,chat,es,billing
2025-06-23T13:01:56Z,tra_2476,3.8,84.2,1,446,63,0,voice,es,billing
2025-03-14T14:33:26Z,tra_2477,3.0,74.0,0,381,8,1,voice,en,billing
